order_item_id,order_id,product_id,quantity,unit_price,discount_pct
951,495,140,1,2889.0,0
952,496,160,1,229.0,0
953,496,81,1,1299.0,0
954,497,21,1,1439.0,0
955,497,134,1,2869.0,20
956,497,127,1,3449.0,0
957,497,20,1,4369.0,10
958,498,120,2,1229.0,10
959,498,1,1,2759.0,0
960,498,174,3,619.0,0
961,499,134,2,2869.0,0
962,499,50,1,529.0,0
963,500,45,1,4489.0,0
964,500,41,1,4379.0,0
965,501,60,2,4519.0,0
966,502,99,1,1359.0,0
967,502,36,1,3959.0,20
968,502,19,1,2389.0,15
969,503,174,2,619.0,10
970,503,70,1,1289.0,0
971,503,139,1,3249.0,0
972,503,62,1,1169.0,10
973,504,84,1,1179.0,0
974,504,54,1,2299.0,0
975,504,128,1,899.0,0
976,505,68,1,2859.0,10
977,505,137,1,3509.0,0
978,505,21,2,1439.0,10
979,506,121,2,3789.0,5
980,507,139,1,3249.0,0
981,508,103,3,1159.0,5
982,508,165,1,449.0,5
983,508,6,1,919.0,0
984,509,21,1,1439.0,0
985,509,28,1,3919.0,5
986,509,124,3,1869.0,15
987,509,54,1,2299.0,0
988,510,50,1,529.0,0
989,511,49,1,2809.0,0
990,512,38,1,3659.0,5
991,512,63,1,929.0,10
992,512,101,1,1219.0,0
993,513,81,1,1299.0,0
994,514,27,1,5699.0,5
995,515,54,1,2299.0,5
996,515,166,1,389.0,10
997,516,175,1,409.0,10
998,517,168,1,149.0,0
999,518,70,1,1289.0,5
1000,518,87,1,1689.0,10
1001,518,135,1,1609.0,5
1002,519,101,1,1219.0,0
1003,519,60,1,4519.0,0
1004,520,151,3,149.0,5
1005,520,5,1,3939.0,0
1006,521,105,1,169.0,0
1007,521,119,1,619.0,20
1008,522,74,3,1959.0,5
1009,523,168,1,149.0,0
1010,523,58,1,3319.0,15
1011,523,38,1,3659.0,5
1012,523,16,1,3969.0,0
1013,524,160,2,229.0,0
1014,524,99,1,1359.0,5
1015,524,62,1,1169.0,0
1016,525,14,1,1849.0,0
1017,526,43,1,1839.0,0
1018,527,95,1,1029.0,0
1019,528,87,1,1689.0,0
1020,528,88,1,2049.0,0
1021,529,179,1,129.0,5
1022,529,32,1,4219.0,0
1023,530,42,1,1929.0,20
1024,530,92,2,1689.0,0
1025,530,179,1,129.0,0
1026,531,56,2,1739.0,0
1027,532,173,1,429.0,0
1028,533,153,1,689.0,0
1029,533,119,2,619.0,0
1030,534,134,1,2869.0,15
1031,534,117,1,1109.0,0
1032,535,129,1,3769.0,15
1033,536,116,1,1469.0,0
1034,537,18,1,5829.0,0
1035,538,105,2,169.0,0
1036,539,108,1,1339.0,0
1037,540,17,1,1149.0,0
1038,540,97,1,1649.0,5
1039,541,150,1,2599.0,5
1040,541,28,1,3919.0,0
1041,541,165,1,449.0,0
1042,541,32,1,4219.0,15
1043,542,163,1,869.0,0
1044,543,113,1,599.0,5
1045,543,129,1,3769.0,0
1046,544,77,1,699.0,0
1047,545,36,1,3959.0,20
1048,546,26,1,5849.0,0
1049,546,13,1,3179.0,0
1050,546,91,1,719.0,5
1051,546,36,1,3959.0,0
1052,547,145,1,1329.0,0
1053,548,92,1,1689.0,0
1054,548,94,1,1509.0,20
1055,549,52,1,1859.0,5
1056,550,32,1,4219.0,0
1057,550,98,1,719.0,10
1058,551,129,3,3769.0,5
1059,552,6,1,919.0,0
1060,552,169,1,789.0,0
1061,552,178,1,169.0,10
1062,553,104,1,329.0,0
1063,554,115,1,1629.0,0
1064,554,133,1,3549.0,15
1065,555,25,1,3649.0,0
1066,555,135,1,1609.0,0
1067,556,3,1,1619.0,5
1068,557,42,1,1929.0,0
1069,557,35,2,749.0,0
1070,558,20,1,4369.0,10
1071,558,104,1,329.0,0
1072,558,48,1,3959.0,5
1073,559,165,1,449.0,0
1074,560,16,1,3969.0,0
1075,561,19,1,2389.0,0
1076,561,10,1,3059.0,10
1077,562,133,1,3549.0,0
1078,562,23,1,2159.0,0
1079,562,162,1,639.0,5
1080,563,42,1,1929.0,10
1081,563,12,1,2329.0,0
1082,564,144,1,2009.0,0
1083,565,168,1,149.0,0
1084,565,147,3,3339.0,0
1085,566,92,1,1689.0,10
1086,566,180,1,859.0,15
1087,566,140,1,2889.0,0
1088,566,80,1,949.0,0
1089,567,148,1,739.0,15
1090,567,180,1,859.0,0
1091,567,143,1,2429.0,0
1092,568,21,1,1439.0,15
1093,568,108,1,1339.0,0
1094,569,105,1,169.0,0
1095,569,161,1,549.0,0
1096,569,1,1,2759.0,5
1097,570,76,1,2759.0,0
1098,570,172,1,249.0,0
1099,570,56,1,1739.0,0
1100,571,148,2,739.0,0
1101,572,35,2,749.0,0
1102,572,139,1,3249.0,0
1103,573,172,1,249.0,5
1104,574,3,1,1619.0,0
1105,575,11,1,3989.0,0
1106,575,174,3,619.0,10
1107,576,141,1,3599.0,15
1108,577,161,1,549.0,0
1109,577,117,1,1109.0,0
1110,577,123,1,319.0,0
1111,578,7,2,5139.0,15
1112,579,34,1,1059.0,0
1113,580,137,1,3509.0,0
1114,580,54,1,2299.0,0
1115,581,76,1,2759.0,15
1116,581,8,1,1759.0,0
1117,581,167,1,119.0,0
1118,582,43,1,1839.0,5
1119,583,98,1,719.0,0
1120,583,175,1,409.0,5
1121,583,147,2,3339.0,0
1122,583,3,1,1619.0,0
1123,584,94,1,1509.0,10
1124,584,177,1,639.0,0
1125,584,117,1,1109.0,0
1126,584,98,1,719.0,0
1127,585,120,1,1229.0,5
1128,586,59,1,4109.0,0
1129,586,122,1,3689.0,0
1130,587,133,1,3549.0,15
1131,588,95,1,1029.0,0
1132,588,177,1,639.0,0
1133,588,26,1,5849.0,0
1134,588,179,1,129.0,0
1135,589,52,1,1859.0,0
1136,589,137,2,3509.0,5
1137,590,31,1,2199.0,15
1138,590,44,2,3769.0,0
1139,591,177,2,639.0,10
1140,592,69,1,1709.0,0
1141,593,137,1,3509.0,0
1142,594,123,1,319.0,15
1143,594,147,1,3339.0,0
1144,595,24,1,2429.0,15
1145,595,83,1,549.0,0
1146,596,113,1,599.0,20
1147,596,98,2,719.0,0
1148,597,54,1,2299.0,0
1149,598,35,2,749.0,0
1150,598,5,1,3939.0,5
1151,598,8,1,1759.0,0
1152,599,65,1,329.0,15
1153,600,18,1,5829.0,10
1154,600,71,1,2909.0,0
1155,601,146,1,369.0,10
1156,601,113,1,599.0,0
1157,601,178,1,169.0,0
1158,601,123,1,319.0,5
1159,602,45,1,4489.0,0
1160,602,88,1,2049.0,0
1161,603,38,2,3659.0,0
1162,603,152,1,539.0,5
1163,603,154,3,519.0,0
1164,603,180,1,859.0,10
1165,604,42,1,1929.0,0
1166,604,99,1,1359.0,0
1167,604,98,1,719.0,0
1168,605,84,2,1179.0,0
1169,605,3,1,1619.0,0
1170,606,139,1,3249.0,0
1171,607,81,2,1299.0,5
1172,608,56,1,1739.0,0
1173,608,145,1,1329.0,15
1174,609,11,1,3989.0,15
1175,610,151,1,149.0,15
1176,611,32,1,4219.0,0
1177,611,92,1,1689.0,0
1178,611,56,2,1739.0,0
1179,611,72,1,1649.0,0
1180,612,161,1,549.0,0
1181,613,137,1,3509.0,0
1182,614,2,1,4619.0,0
1183,614,52,1,1859.0,15
1184,614,67,1,629.0,15
1185,614,137,1,3509.0,0
1186,615,85,1,419.0,0
1187,616,168,1,149.0,5
1188,617,27,1,5699.0,0
1189,617,159,2,439.0,0
1190,617,84,3,1179.0,0
1191,617,101,1,1219.0,0
1192,618,32,1,4219.0,0
1193,618,176,1,509.0,0
1194,619,137,1,3509.0,0
1195,620,7,1,5139.0,0
1196,620,66,1,1439.0,0
1197,621,48,1,3959.0,0
1198,622,98,1,719.0,0
1199,623,32,1,4219.0,0
1200,623,54,2,2299.0,0
1201,624,121,2,3789.0,5
1202,624,14,1,1849.0,0
1203,625,149,1,3149.0,0
1204,626,105,2,169.0,5
1205,626,28,1,3919.0,5
1206,627,63,1,929.0,5
1207,627,37,1,439.0,5
1208,628,8,1,1759.0,0
1209,629,18,1,5829.0,0
1210,630,91,1,719.0,10
1211,631,15,1,3889.0,10
1212,631,122,1,3689.0,0
1213,631,14,1,1849.0,0
1214,632,39,1,3959.0,15
1215,633,45,1,4489.0,10
1216,633,64,1,2519.0,5
1217,634,87,1,1689.0,10
1218,635,115,1,1629.0,0
1219,636,47,1,3909.0,0
1220,637,4,1,1109.0,0
1221,638,146,1,369.0,0
1222,638,148,1,739.0,0
1223,638,123,1,319.0,0
1224,639,83,1,549.0,5
1225,639,5,2,3939.0,0
1226,639,154,1,519.0,15
1227,639,44,1,3769.0,0
1228,640,148,1,739.0,10
1229,641,152,1,539.0,0
1230,642,97,2,1649.0,0
1231,643,180,2,859.0,0
1232,643,22,1,989.0,0
1233,644,64,2,2519.0,0
1234,645,20,1,4369.0,0
1235,645,24,1,2429.0,0
1236,646,26,2,5849.0,0
1237,647,43,3,1839.0,0
1238,648,178,1,169.0,0
1239,648,136,1,3299.0,0
1240,649,18,1,5829.0,20
1241,650,51,1,549.0,0
1242,650,103,3,1159.0,0
1243,650,4,1,1109.0,0
1244,650,63,1,929.0,0
1245,651,66,1,1439.0,5
1246,652,90,1,2839.0,0
1247,652,17,1,1149.0,0
1248,652,6,3,919.0,0
1249,653,31,1,2199.0,0
1250,653,131,1,2569.0,0
1251,653,36,2,3959.0,0
1252,654,112,3,309.0,5
1253,655,126,1,1359.0,0
1254,655,131,1,2569.0,5
1255,655,125,1,3869.0,0
1256,655,161,1,549.0,5
1257,656,113,1,599.0,0
1258,656,154,1,519.0,0
1259,656,157,1,129.0,5
1260,656,62,2,1169.0,0
1261,657,157,1,129.0,0
1262,657,39,1,3959.0,0
1263,657,96,1,309.0,0
1264,658,157,1,129.0,20
1265,659,98,1,719.0,5
1266,660,23,1,2159.0,0
1267,661,53,1,4579.0,15
1268,661,3,2,1619.0,20
1269,661,54,1,2299.0,5
1270,662,166,1,389.0,5
1271,662,101,1,1219.0,15
1272,662,11,1,3989.0,5
1273,662,148,1,739.0,5
1274,663,67,1,629.0,0
1275,663,111,1,1249.0,0
1276,663,116,2,1469.0,0
1277,664,46,1,959.0,0
1278,665,124,1,1869.0,15
1279,666,115,2,1629.0,0
1280,666,84,2,1179.0,0
1281,666,55,1,1459.0,0
1282,666,59,1,4109.0,10
1283,667,162,1,639.0,0
1284,667,36,1,3959.0,10
1285,668,67,1,629.0,0
1286,669,75,1,449.0,0
1287,670,106,1,1069.0,5
1288,670,27,1,5699.0,0
1289,670,65,1,329.0,5
1290,671,179,1,129.0,0
1291,671,100,1,1619.0,5
1292,672,141,1,3599.0,0
1293,672,149,1,3149.0,5
1294,673,39,1,3959.0,0
1295,674,117,1,1109.0,5
1296,674,147,1,3339.0,0
1297,675,160,2,229.0,0
1298,675,115,1,1629.0,0
1299,675,108,1,1339.0,5
1300,675,151,1,149.0,0
1301,676,38,1,3659.0,0
1302,676,63,1,929.0,10
1303,677,137,1,3509.0,0
1304,677,162,1,639.0,0
1305,678,65,1,329.0,0
1306,679,20,1,4369.0,0
1307,680,149,1,3149.0,5
1308,680,94,1,1509.0,0
1309,680,55,1,1459.0,0
1310,680,44,1,3769.0,0
1311,681,25,1,3649.0,10
1312,681,90,1,2839.0,15
1313,682,28,1,3919.0,0
1314,683,85,2,419.0,0
1315,683,69,2,1709.0,0
1316,684,134,3,2869.0,0
1317,685,83,1,549.0,5
1318,685,8,1,1759.0,10
1319,686,25,1,3649.0,0
1320,687,122,1,3689.0,0
1321,688,42,1,1929.0,0
1322,688,105,1,169.0,10
1323,688,134,1,2869.0,0
1324,689,96,1,309.0,0
1325,690,18,1,5829.0,0
1326,690,92,1,1689.0,10
1327,691,82,1,2019.0,10
1328,692,52,1,1859.0,20
1329,693,98,2,719.0,0
1330,694,143,1,2429.0,0
1331,694,132,2,789.0,10
1332,695,123,1,319.0,0
1333,695,38,1,3659.0,5
1334,695,5,1,3939.0,0
1335,696,79,1,2119.0,10
1336,697,135,1,1609.0,15
1337,697,83,1,549.0,0
1338,698,177,1,639.0,5
1339,698,82,1,2019.0,0
1340,699,24,1,2429.0,0
1341,700,171,1,499.0,15
1342,700,119,1,619.0,0
1343,700,91,1,719.0,0
1344,701,49,2,2809.0,0
1345,702,4,1,1109.0,10
1346,702,60,1,4519.0,0
1347,703,12,1,2329.0,0
1348,703,138,1,2179.0,0
1349,704,58,1,3319.0,0
1350,705,111,1,1249.0,10
1351,706,103,1,1159.0,0
1352,707,2,1,4619.0,0
1353,707,56,1,1739.0,20
1354,708,128,1,899.0,0
1355,709,19,1,2389.0,10
1356,709,15,1,3889.0,10
1357,709,115,1,1629.0,0
1358,710,162,1,639.0,0
1359,710,77,1,699.0,0
1360,711,170,1,489.0,0
1361,712,128,1,899.0,5
1362,712,83,1,549.0,0
1363,712,94,1,1509.0,0
1364,712,80,1,949.0,0
1365,713,173,1,429.0,10
1366,713,59,1,4109.0,5
1367,713,76,2,2759.0,5
1368,714,178,1,169.0,15
1369,714,79,1,2119.0,15
1370,715,29,1,1269.0,5
1371,715,2,1,4619.0,0
1372,715,154,1,519.0,20
1373,716,86,2,2139.0,0
1374,717,180,2,859.0,10
1375,718,76,1,2759.0,0
1376,719,142,3,1669.0,15
1377,720,113,1,599.0,0
1378,721,129,2,3769.0,5
1379,721,101,1,1219.0,0
1380,721,5,1,3939.0,0
1381,722,92,1,1689.0,0
1382,722,177,1,639.0,0
1383,723,49,1,2809.0,10
1384,723,147,1,3339.0,0
1385,724,131,1,2569.0,0
1386,725,72,1,1649.0,0
1387,725,99,1,1359.0,0
1388,726,9,1,2389.0,0
1389,727,86,1,2139.0,0
1390,728,112,1,309.0,0
1391,729,3,1,1619.0,0
1392,729,16,1,3969.0,0
1393,729,58,1,3319.0,0
1394,730,20,1,4369.0,5
1395,730,171,1,499.0,5
1396,730,112,1,309.0,0
1397,731,8,1,1759.0,10
1398,732,68,1,2859.0,0
1399,732,33,1,1699.0,5
1400,733,97,1,1649.0,0
1401,733,118,1,479.0,5
1402,734,143,1,2429.0,0
1403,735,31,1,2199.0,10
1404,735,65,1,329.0,0
1405,736,81,1,1299.0,0
1406,736,23,1,2159.0,0
1407,736,64,1,2519.0,0
1408,736,40,1,2059.0,0
1409,737,135,1,1609.0,0
1410,738,103,1,1159.0,0
1411,738,59,1,4109.0,0
1412,739,47,1,3909.0,0
1413,739,129,1,3769.0,0
1414,740,139,1,3249.0,15
1415,741,49,1,2809.0,0
1416,741,25,1,3649.0,0
1417,742,74,1,1959.0,10
1418,742,65,1,329.0,0
1419,743,45,1,4489.0,0
1420,744,59,1,4109.0,0
1421,745,10,2,3059.0,5
1422,745,90,1,2839.0,0
1423,746,70,1,1289.0,5
1424,747,135,1,1609.0,0
1425,748,71,2,2909.0,0
1426,748,31,1,2199.0,0
1427,749,93,1,589.0,0
1428,749,48,1,3959.0,0
1429,750,4,1,1109.0,0
1430,751,75,1,449.0,0
1431,751,29,1,1269.0,5
1432,751,157,1,129.0,0
1433,752,154,1,519.0,0
1434,752,28,1,3919.0,0
1435,753,167,1,119.0,0
1436,753,172,1,249.0,0
1437,754,3,1,1619.0,0
1438,755,82,1,2019.0,5
1439,756,177,1,639.0,5
1440,757,72,1,1649.0,0
1441,757,14,1,1849.0,5
1442,757,52,1,1859.0,0
1443,757,8,1,1759.0,5
1444,758,103,1,1159.0,0
1445,758,150,1,2599.0,0
1446,759,27,1,5699.0,0
1447,760,40,1,2059.0,0
1448,760,67,1,629.0,5
1449,760,165,1,449.0,5
1450,760,160,3,229.0,0
1451,761,21,1,1439.0,5
1452,761,5,1,3939.0,0
1453,761,137,1,3509.0,5
1454,761,100,1,1619.0,0
1455,762,159,1,439.0,5
1456,763,153,1,689.0,0
1457,763,106,1,1069.0,10
1458,764,118,1,479.0,5
1459,764,176,1,509.0,15
1460,765,162,1,639.0,0
1461,765,85,1,419.0,0
1462,766,24,1,2429.0,0
1463,766,118,1,479.0,0
1464,766,63,1,929.0,0
1465,767,83,1,549.0,0
1466,767,114,1,1769.0,0
1467,768,178,1,169.0,0
1468,768,95,1,1029.0,0
1469,768,123,1,319.0,0
1470,768,144,1,2009.0,0
1471,769,34,1,1059.0,0
1472,770,19,2,2389.0,5
1473,770,50,1,529.0,0
1474,771,156,2,459.0,15
1475,772,177,1,639.0,0
1476,772,165,1,449.0,0
1477,773,162,3,639.0,0
1478,773,102,1,429.0,0
1479,773,112,1,309.0,5
1480,773,166,1,389.0,0
1481,774,17,1,1149.0,0
1482,775,134,1,2869.0,0
1483,775,99,1,1359.0,0
1484,775,168,1,149.0,10
1485,775,70,1,1289.0,10
1486,776,76,1,2759.0,5
1487,776,64,1,2519.0,0
1488,777,119,1,619.0,0
1489,777,70,1,1289.0,0
1490,778,28,1,3919.0,0
1491,779,81,1,1299.0,0
1492,779,119,2,619.0,0
1493,780,118,1,479.0,0
1494,781,91,1,719.0,0
1495,782,85,1,419.0,0
1496,782,165,1,449.0,0
1497,782,18,1,5829.0,10
1498,783,42,1,1929.0,0
1499,784,177,1,639.0,0
1500,785,101,1,1219.0,0
1501,785,166,1,389.0,0
1502,786,82,1,2019.0,10
1503,786,88,1,2049.0,0
1504,786,43,1,1839.0,0
1505,787,179,2,129.0,15
1506,788,40,2,2059.0,0
1507,788,50,1,529.0,0
1508,789,108,2,1339.0,0
1509,790,93,1,589.0,5
1510,790,110,3,1229.0,0
1511,791,43,1,1839.0,5
1512,791,75,1,449.0,5
1513,791,100,1,1619.0,0
1514,792,21,1,1439.0,0
1515,792,59,1,4109.0,10
1516,792,46,1,959.0,10
1517,792,105,1,169.0,0
1518,793,144,1,2009.0,10
1519,794,85,1,419.0,10
1520,795,29,1,1269.0,10
1521,796,174,1,619.0,0
1522,796,122,2,3689.0,0
1523,796,143,1,2429.0,0
1524,796,61,1,2489.0,5
1525,797,143,2,2429.0,0
1526,797,63,3,929.0,0
1527,797,135,2,1609.0,10
1528,797,92,1,1689.0,0
1529,798,85,1,419.0,0
1530,799,37,1,439.0,0
1531,799,30,1,1049.0,0
1532,799,167,1,119.0,5
1533,799,70,1,1289.0,0
1534,800,72,1,1649.0,0
1535,801,154,1,519.0,0
1536,801,146,1,369.0,20
1537,801,151,1,149.0,0
1538,802,167,1,119.0,0
1539,803,64,1,2519.0,10
1540,803,144,1,2009.0,5
1541,803,23,1,2159.0,20
1542,804,61,1,2489.0,0
1543,804,80,1,949.0,0
1544,804,87,1,1689.0,0
1545,805,94,2,1509.0,0
1546,805,58,1,3319.0,5
1547,806,29,1,1269.0,10
1548,806,43,1,1839.0,5
1549,806,95,1,1029.0,0
1550,807,56,1,1739.0,5
1551,807,53,1,4579.0,10
1552,807,180,1,859.0,10
1553,808,49,1,2809.0,0
1554,808,171,3,499.0,5
1555,809,132,1,789.0,0
1556,809,74,1,1959.0,0
1557,810,3,1,1619.0,0
1558,810,68,1,2859.0,0
1559,810,142,1,1669.0,0
1560,811,137,1,3509.0,0
1561,812,5,2,3939.0,15
1562,812,58,1,3319.0,0
1563,812,119,1,619.0,0
1564,813,83,1,549.0,0
1565,814,147,1,3339.0,0
1566,814,87,1,1689.0,0
1567,814,90,1,2839.0,0
1568,814,55,1,1459.0,0
1569,815,37,1,439.0,0
1570,816,68,1,2859.0,0
1571,816,115,1,1629.0,0
1572,816,31,2,2199.0,0
1573,817,89,1,2179.0,0
1574,817,172,1,249.0,15
1575,818,56,1,1739.0,15
1576,818,57,1,4689.0,5
1577,819,177,2,639.0,0
1578,820,71,1,2909.0,0
1579,820,80,1,949.0,0
1580,821,135,1,1609.0,15
1581,822,152,1,539.0,0
1582,822,5,1,3939.0,0
1583,823,122,1,3689.0,0
1584,823,113,1,599.0,20
1585,824,52,1,1859.0,0
1586,824,10,1,3059.0,5
1587,824,69,1,1709.0,0
1588,825,21,1,1439.0,0
1589,826,164,1,549.0,0
1590,826,154,1,519.0,0
1591,826,163,1,869.0,0
1592,826,150,1,2599.0,0
1593,827,85,1,419.0,0
1594,827,33,1,1699.0,0
1595,828,167,1,119.0,10
1596,829,31,1,2199.0,10
1597,829,27,1,5699.0,0
1598,830,162,1,639.0,10
1599,830,119,1,619.0,0
1600,830,111,1,1249.0,0
1601,830,73,1,1079.0,0
1602,831,107,1,1239.0,0
1603,832,179,1,129.0,10
1604,832,7,1,5139.0,0
1605,833,48,1,3959.0,15
1606,833,43,1,1839.0,0
1607,833,120,3,1229.0,0
1608,833,15,1,3889.0,15
1609,834,53,1,4579.0,5
1610,835,144,1,2009.0,10
1611,835,168,2,149.0,0
1612,836,109,1,699.0,0
1613,836,106,1,1069.0,20
1614,837,109,1,699.0,0
1615,838,68,1,2859.0,0
1616,838,159,1,439.0,0
1617,838,61,1,2489.0,0
1618,839,12,1,2329.0,5
1619,840,62,1,1169.0,0
1620,841,44,1,3769.0,0
1621,841,3,1,1619.0,0
1622,842,19,3,2389.0,15
1623,842,112,1,309.0,0
1624,843,135,1,1609.0,0
1625,844,134,1,2869.0,0
1626,844,36,1,3959.0,0
1627,845,138,1,2179.0,0
1628,846,149,1,3149.0,5
1629,847,97,1,1649.0,5
1630,847,23,1,2159.0,0
1631,847,60,2,4519.0,10
1632,847,2,1,4619.0,0
1633,848,7,1,5139.0,0
1634,849,32,1,4219.0,0
1635,850,114,2,1769.0,5
1636,851,167,1,119.0,5
1637,852,54,1,2299.0,0
1638,853,57,1,4689.0,15
1639,854,4,1,1109.0,10
1640,854,53,1,4579.0,15
1641,855,133,1,3549.0,0
1642,855,142,1,1669.0,5
1643,856,77,1,699.0,0
1644,857,97,1,1649.0,0
1645,857,160,1,229.0,0
1646,858,104,1,329.0,0
1647,858,105,1,169.0,5
1648,858,67,1,629.0,0
1649,858,134,2,2869.0,0
1650,859,5,1,3939.0,10
1651,859,96,1,309.0,0
1652,860,82,1,2019.0,15
1653,861,162,2,639.0,0
1654,862,46,2,959.0,15
1655,862,107,1,1239.0,15
1656,862,38,1,3659.0,0
1657,863,152,2,539.0,0
1658,864,161,1,549.0,0
1659,865,58,2,3319.0,0
1660,866,180,1,859.0,0
1661,866,15,1,3889.0,0
1662,866,86,1,2139.0,15
1663,866,172,1,249.0,15
1664,867,31,1,2199.0,10
1665,868,112,1,309.0,0
1666,869,51,1,549.0,0
1667,870,151,1,149.0,0
1668,871,140,1,2889.0,0
1669,872,20,3,4369.0,5
1670,873,9,1,2389.0,10
1671,873,149,1,3149.0,0
1672,874,44,2,3769.0,0
1673,874,167,1,119.0,0
1674,875,48,1,3959.0,0
1675,875,127,1,3449.0,0
1676,876,116,1,1469.0,5
1677,876,146,1,369.0,0
1678,877,144,1,2009.0,0
1679,878,29,1,1269.0,0
1680,879,145,2,1329.0,0
1681,880,58,1,3319.0,0
1682,881,179,1,129.0,5
1683,881,106,1,1069.0,0
1684,882,101,1,1219.0,0
1685,883,70,1,1289.0,20
1686,884,2,1,4619.0,0
1687,884,135,1,1609.0,0
1688,884,173,1,429.0,10
1689,884,152,1,539.0,0
1690,885,149,1,3149.0,0
1691,885,157,1,129.0,0
1692,886,173,2,429.0,0
1693,887,133,1,3549.0,0
1694,888,136,1,3299.0,10
1695,888,165,1,449.0,0
1696,889,11,1,3989.0,0
1697,890,3,1,1619.0,10
1698,890,145,1,1329.0,0
1699,891,161,2,549.0,0
1700,892,159,1,439.0,0
1701,893,104,1,329.0,0
1702,893,49,1,2809.0,0
1703,893,106,1,1069.0,0
1704,894,161,1,549.0,0
1705,894,101,1,1219.0,0
1706,895,47,1,3909.0,0
1707,896,94,1,1509.0,10
1708,896,130,1,2399.0,0
1709,897,17,1,1149.0,0
1710,898,31,1,2199.0,0
1711,899,165,1,449.0,0
1712,900,96,1,309.0,0
1713,900,42,2,1929.0,0
1714,901,94,1,1509.0,0
1715,902,119,3,619.0,20
1716,902,118,2,479.0,5
1717,902,117,1,1109.0,0
1718,903,95,1,1029.0,10
1719,903,166,1,389.0,15
1720,904,138,1,2179.0,0
1721,905,44,1,3769.0,5
1722,906,105,1,169.0,0
1723,906,12,1,2329.0,0
1724,907,20,1,4369.0,0
1725,907,173,1,429.0,10
1726,907,61,1,2489.0,15
1727,908,83,1,549.0,0
1728,909,75,1,449.0,5
1729,909,93,1,589.0,0
1730,910,106,3,1069.0,0
1731,910,45,1,4489.0,5
1732,910,3,2,1619.0,0
1733,911,59,1,4109.0,0
1734,911,146,1,369.0,0
1735,912,89,2,2179.0,5
1736,912,177,2,639.0,0
1737,913,146,1,369.0,0
1738,914,50,1,529.0,0
1739,915,45,1,4489.0,0
1740,915,30,2,1049.0,10
1741,915,73,1,1079.0,0
1742,915,130,1,2399.0,0
1743,916,54,1,2299.0,0
1744,916,154,1,519.0,0
1745,916,61,1,2489.0,5
1746,917,65,1,329.0,0
1747,917,13,1,3179.0,5
1748,917,7,1,5139.0,10
1749,918,114,1,1769.0,0
1750,919,127,1,3449.0,5
1751,919,10,2,3059.0,15
1752,920,149,2,3149.0,0
1753,921,51,1,549.0,5
1754,922,32,1,4219.0,0
1755,922,104,2,329.0,15
1756,923,110,1,1229.0,0
1757,924,3,1,1619.0,10
1758,924,26,1,5849.0,0
1759,924,37,1,439.0,0
1760,925,13,1,3179.0,0
1761,925,80,1,949.0,20
1762,926,8,1,1759.0,0
1763,927,151,3,149.0,5
1764,928,89,2,2179.0,0
1765,928,137,1,3509.0,0
1766,928,41,1,4379.0,0
1767,928,29,1,1269.0,0
1768,929,137,1,3509.0,0
1769,929,42,1,1929.0,0
1770,930,146,1,369.0,0
1771,931,17,1,1149.0,0
1772,931,57,1,4689.0,10
1773,931,111,1,1249.0,0
1774,932,7,1,5139.0,5
1775,933,81,3,1299.0,15
1776,934,57,1,4689.0,0
1777,935,53,1,4579.0,0
1778,936,17,1,1149.0,0
1779,937,25,3,3649.0,0
1780,937,111,1,1249.0,15
1781,938,154,1,519.0,10
1782,939,125,1,3869.0,0
1783,939,32,1,4219.0,15
1784,940,96,1,309.0,0
1785,941,47,1,3909.0,0
1786,942,19,1,2389.0,5
1787,942,28,1,3919.0,0
1788,942,39,3,3959.0,0
1789,942,46,2,959.0,0
1790,943,62,1,1169.0,20
1791,944,122,3,3689.0,0
1792,944,44,1,3769.0,0
1793,944,13,1,3179.0,0
1794,945,62,2,1169.0,0
1795,945,43,1,1839.0,10
1796,946,73,1,1079.0,15
1797,946,96,1,309.0,0
1798,946,71,2,2909.0,0
1799,947,176,1,509.0,0
1800,948,7,1,5139.0,10
1801,949,63,1,929.0,0
1802,949,118,1,479.0,0
1803,950,178,1,169.0,20
1804,950,123,1,319.0,0
1805,950,166,1,389.0,0
1806,950,81,1,1299.0,0
1807,951,97,1,1649.0,0
1808,951,25,1,3649.0,0
1809,952,106,1,1069.0,0
1810,953,39,1,3959.0,0
1811,953,172,1,249.0,0
1812,953,155,1,749.0,5
1813,953,30,1,1049.0,0
1814,954,27,1,5699.0,0
1815,954,43,1,1839.0,0
1816,955,53,1,4579.0,0
1817,955,1,1,2759.0,0
1818,956,18,1,5829.0,0
1819,957,65,1,329.0,0
1820,958,36,2,3959.0,0
1821,958,55,3,1459.0,0
1822,959,109,3,699.0,0
1823,959,11,1,3989.0,0
1824,960,87,1,1689.0,0
1825,960,76,1,2759.0,20
1826,960,101,1,1219.0,0
1827,961,43,1,1839.0,0
1828,962,131,2,2569.0,0
1829,962,99,1,1359.0,0
1830,963,150,1,2599.0,0
1831,964,125,1,3869.0,10
1832,964,23,2,2159.0,10
1833,965,140,1,2889.0,15
1834,966,111,1,1249.0,0
1835,967,121,2,3789.0,10
1836,967,41,2,4379.0,0
1837,967,14,1,1849.0,0
1838,968,167,1,119.0,5
1839,968,67,3,629.0,5
1840,969,145,1,1329.0,5
1841,970,175,1,409.0,0
1842,971,126,3,1359.0,10
1843,971,127,1,3449.0,20
1844,972,94,1,1509.0,0
